UID	C2PJTACXX_4_TACAGC_1.bed	C3B9JACXX_2_CCGTCC_1.bed	C2F7PACXX_7_AGTTCC_1.bed	C2NC1ACXX_3_ATTCCT_1.bed	SRS380396_1.bed	SRS606816_1.bed	C2EJBACXX_2_AGGCCG_1.bed	D2GEUACXX_7_CAACTA_1.bed	C2F5LACXX_8_CCACGC_1.bed	SRS380430_1.bed	C2PJTACXX_6_CTCAGA_1.bed	C2F5LACXX_6_GCAAGG_1.bed	C37FTACXX_4_ACTCTC_1.bed	C2F8BACXX_5_TACAGC_1.bed	C2F8BACXX_3_ATGTCA_1.bed	C2MRVACXX_7_CCTTAG_1.bed	SRS380435_1.bed	SRS380365_1.bed	C2F8BACXX_6_ATAATT_1.bed	C2F5LACXX_6_TTCGAA_1.bed	C2F5JACXX_8_GCACTT_1.bed	C2F8BACXX_4_TGACCA_1.bed	C2F7PACXX_2_CTTGTA_1.bed	C37FTACXX_4_ATAATT_1.bed	SRS380305_1.bed	C2F5LACXX_7_CTGCTG_1.bed	SRS380321_1.bed	SRS380406_1.bed	SRS380449_1.bed	C2F5JACXX_2_TGGCGC_1.bed	C34AYACXX_3_TAATCG_1.bed	SRS380310_1.bed	SRS380341_1.bed	SRS380419_1.bed	SRS380316_1.bed	C2EJBACXX_4_CGTACG_1.bed	C2PVKACXX_3_TGGCGC_1.bed	C2F5JACXX_5_GAAACC_1.bed	C2PNJACXX_1_AAACAT_1.bed	SRS380447_1.bed	C2F5JACXX_8_AAACAT_1.bed	C2PTNACXX_4_GCTCCA_1.bed	SRS380380_1.bed	SRS380347_1.bed	SRS380367_1.bed	C2F5JACXX_4_ATCTAT_1.bed	C2F5JACXX_7_AGAAGA_1.bed	SRS380350_1.bed	SRS380393_1.bed	SRS380278_1.bed	SRS380338_1.bed	SRS380364_1.bed	SRS380301_1.bed	C2F5JACXX_1_CACTCA_1.bed	SRS380366_1.bed	C2NR9ACXX_1_AAATGC_1.bed	SRS380287_1.bed	C2PJTACXX_5_CTAGCT_1.bed	C2F7PACXX_3_CCGCAA_1.bed	C2F7PACXX_8_CGAGAA_1.bed	C2F5JACXX_5_GCCTTA_1.bed	C2EJBACXX_1_CCTTAG_1.bed	SRS380331_1.bed	SRS380293_1.bed	SRS380289_1.bed	SRS380377_1.bed	SRS380437_1.bed	C2PJTACXX_8_ATGAGC_1.bed	SRS380436_1.bed	C2F7PACXX_8_AGCGCT_1.bed	SRS380343_1.bed	C2F7PACXX_5_GCTCCA_1.bed	C2NR9ACXX_7_CATTTT_1.bed	C2NR9ACXX_1_AAGGAC_1.bed	C37FTACXX_8_TGACCA_1.bed	C2PNJACXX_3_TCGAAG_1.bed	C2F7PACXX_5_GTAGAG_1.bed	SRS380375_1.bed	C2EJBACXX_8_ACTGAT_1.bed	C2F8BACXX_8_AGGTTT_1.bed	C37FTACXX_5_TGCTGG_1.bed	SRS616789_1.bed	SRS380392_1.bed
MAK16:ENSG00000198042:E3.7-E4.1|ENSG00000198042:E3.7-E5.1	0.532258065	1	1	0.960784314	0.84375	0.672131148	1		1	1	1		0.90625	1		0.838709677	1	0.945945946	1	1	1	1	1	0.810810811	0.814285714		0.659574468	0.688888889	0.898734177	0.636363636	0.596774194	0.575757576	0.818181818		0.984615385	0.892857143	0.730769231	0.739130435	0.974358974	1	1	0.928571429	1	0.903225806	0.666666667	0.935483871	0.782608696	0.944444444	0.897727273	0.923076923	0.935483871	0.728395062	1	1	0.851851852	1	0.818181818		1	0.888888889	0.846153846	0.9	0.884615385	0.981132075	1	0.941176471	0.862068966	0.5	0.973684211	0.526315789	0.674418605	0.083333333	0.666666667	0.941176471	0.95	0.820512821	0.604651163	0.557692308		1	0.4375	1	1
A-575C2.4:ENSG00000198156:E2.1-E3.1|ENSG00000198156:E1.1-E3.1	0.461538462	0.25		0.4	0.045454545	0.347826087	0.923076923	0			0	0	0.277777778	0.125	0.428571429	0.5	0.2	0	0.133333333				0	0.14893617	0.194444444		0.52173913	0	0	0.288135593	0.285714286	0.230769231	0.074074074		0.288461538	0.466666667	0.1	0.4	0.266666667	0.083333333	0		0.315789474	0.5	0.1	0.112903226	0.307692308	0.375	0.239130435	0.636363636	0.625	0.121212121	0.166666667	0.833333333	0.111111111	0.382352941	0.3				0	0.208333333	0.342105263		0.117647059	0.076923077	0	0.153846154	0.114754098		0.317241379	0.233333333	0.153846154	0.055555556	0		0	0.105263158	0.327586207	0	0.096774194	0.175	0.235294118
A-575C2.4:ENSG00000198156:E1.1-E3.1|ENSG00000198156:E2.1-E3.1	0.074626866	0	0	0.0625	0	0.083333333	0.055555556	0		0.057142857	0	0	0.03125	0.068181818	0.3	0.12	0	0	0	0			0	0.060606061	0.055555556	0	0.032786885	0	0.25	0.015384615	0	0	0.042553191		0.031578947	0.12	0.298701299	0.25	0	0	0		0.5	0.097560976	0	0	0	0.037037037	0.189873418	0	0	0.079365079	0.032258065	0	0	0.06	0		0		0	0.272727273	0.306451613	0	0	0	0.066666667	0.266666667	0.369047619		0.203703704	0.227272727	0.242424242	0.1	0.470588235	0.033333333	0	0.253246753	0.142857143	0.301369863	0.055555556	0.016393443	0.172413793
DDX42:ENSG00000198231:E10.2-E11.2|ENSG00000198231:E10.3-I10.1	0.869369369	1	1	1	1	0.830357143	1	1	1	1	1	1	0.719101124	0.916666667	1	1	1	1	1	1	1	1	1	0.855072464	0.911764706	1	0.822485207	0.860262009	0.823651452	0.741935484	0.804123711	0.879781421	0.777777778		0.71686747	1	0.83248731	1	1	0.897777778	0.754901961	1	1	0.802631579	0.724637681	1	0.779310345	0.896848138	0.87755102	0.837104072	1	1	0.87032967	1	0.711618257	0.818181818	0.882743363	0.708571429	1	1	1	0.791208791	0.708133971	1	1	0.424242424	1	0.696721311	0.910652921	1	0.916201117	0.597402597	0.692118227	0.790322581	0.843601896	1	1	0.727419355	0.75	0.490909091	0.723404255	0.654320988	0.966728281
ZNF808:ENSG00000198482:E4.1-E5.1|ENSG00000198482:E4.1-E6.1	0.714285714	0.642857143		0.793103448	0.727272727	0.8				0.725490196	1	0.857142857	0.818181818	0.603174603	1	0.571428571		0.590909091	0.872340426			1		0.764705882	0.774193548		0.825	0.620689655	0.647058824	0.882352941		0.666666667	0.65625		0.7	1	0.625		0.782608696	0.676470588	1	0.782608696	0.693333333	0.64	0.642857143	0.825396825	0.611111111	0.767857143	0.742424242	0.777777778	0.769230769	0.716666667	0.641791045		0.666666667	0.771428571	0.620689655	0.823529412	1	1		0.684210526	0.631578947	0.828571429	0.642857143	0.595744681	0.958333333	0.85	0.574468085	1	0.636363636	0.230769231	0.514285714	0.689655172	0.428571429	0.55	0.789473684	0.391304348	0.723404255	0.565217391	0.714285714		0.692307692
ZNF808:ENSG00000198482:E5.1-I5.1_53055692|ENSG00000198482:E5.1-E6.1	0.115384615	0	0.714285714	0.409090909	0.829787234	0.384615385	0.230769231		1	0.04	0	0.25		0.270833333	1	0.16		0.85	0.806451613	0	0.882352941	0.916666667		0.170731707	0.181818182		0.466666667	0.535714286	0.246153846	0.8	0.111111111	0.2	0.363636364		0.21875	0.083333333	0.071428571		0.384615385	0.409090909	0.705882353		0.589041096	0.464285714	0.578947368	0.396226415	0.862745098	0.032258065	0.029850746	0.692307692	0.434782609	0.095890411	0.352941176	0.285714286	0.192307692	0.454545455	0.322580645	0.666666667			0.466666667	0.142857143	0.119047619	0.212121212	0	0.44	0.136363636	0	0.076923077	0.541666667	0.128205128	0	0.2	0.047619048	0.333333333	0.076923077	0.377777778	0.089552239	0.285714286	0.5	0.45		0.117647059
ZNF789:ENSG00000198556:E1.6-E3.2|ENSG00000198556:E1.7-E3.2	0.333333333	0.571428571	0.328571429	0.484848485	0.5	0.275	0.333333333		0.689655172	0.492753623		0.090909091	0.288888889	0.670454545	0.556701031	0.468085106	0.378378378	0.385135135	0.6015625	0.402777778	0.472972973	0	0.252631579	0.411764706	0.384615385	0	0.488888889	0.272727273	0.526315789	0.220588235	0.567567568	0.375	0.325581395		0.7	0.615384615	0.344827586	0.602150538	0.486486486	0.584745763	0.482758621	0.869565217	0.549450549	0.243243243	0.5	0.275362319	0.572519084	0.358974359	0.609756098	0.466666667	0.575	0.370967742	0.4	0.394366197	0.19047619	0.706896552	0.642857143	0.941176471	0.342105263	0.666666667	0.098039216	0.327586207	0.459459459	0.567164179	0.233333333	0.5	0.25		0.293103448	0.410958904	0.323943662	0	0.28	0.672131148	0.184210526	0.588235294	0.235294118	0.158730159	0.4	0	0.377192982	0.352941176	0.352112676
DDX39B:ENSG00000198563:E4.2-I4.1|ENSG00000198563:E3.1-E6.4	0.938931298	0.555555556	0.8	0.829787234	0	0.735849057	0.611111111			0.806818182	0.728571429	0.764705882	0.794117647	0.6	1	0.87037037	0.634146341			0.594594595	0.875	0	0.347826087	0.769230769	0.882716049		0.830645161	0.625	0.701298701	0.659090909	0.927272727	0.633027523	0.752136752		0.888888889	0.921568627	0.833333333	0	0.87804878	0.777777778	0.606060606	0.95	0.675862069	0.643835616	0.869918699	0.627272727	0.758064516	0.868613139	0.634146341	0.765625	0.810126582	0.855421687	0.689839572	0.617021277	0.822222222	0.424242424	0.76344086	0.833333333	0.564102564	0.831325301	0.538461538	0.64516129	0.896907216	0.743362832	0.8	0.892018779	0.689655172	0.963963964	0.911111111	0.657142857	0.964539007	0.781818182	0.76119403	0.96875	0.734693878	0.918918919	0.866666667	0.838235294	0.58490566	0.534883721	0.89	0.796747967	0.830188679
RCSD1:ENSG00000198771:E12.2-E13.2|ENSG00000198771:E11.1-E13.2	0.773584906	0.909090909	0.807926829	0.74535809	0.68115942	0.717703349	0.855263158	1	0.777777778	0.637813212	0.814285714	0.65	0.606060606	0.447236181	0.45	0.813953488	0.654761905	0.747252747	0.369565217	0.892156863	0.72	0.768421053	0.876106195	0.916309013	0.54887218	0.896103896	0.342857143	0.878378378	0.869565217	0.54	0.894736842	0.784679089	0.457831325		0.266055046	0.808823529	0.631205674	0.746518106	0.725761773	0.419753086	0.725321888	0.773333333	0.517647059	0.607929515	0.584158416	0.793548387	0.531914894	0.695255474	0.616045845	0.655913978	0.473333333	0.573883162	0.357466063	0.723163842	0.166666667	0.921768707	0.753424658	0.839622642	0.69579288	0.863636364	0.51	0.826347305	0.693333333	0.538461538	0.780141844	0.636363636	0.753521127	0.905707196	0.864978903	0.956521739	0.716216216	1	0.950331126	0.511627907	0.923664122	0.824817518	0.803921569		0.793103448	0.686440678	0.838709677	0.888198758	0.806451613
RCSD1:ENSG00000198771:E11.1-E12.1|ENSG00000198771:E11.1-E13.2	0.714285714	0.884210526	0.762237762	0.696969697	0.633333333	0.622222222	0.861111111	1	0.933333333	0.775	0.896551724	0.570707071	0.58974359	0.349112426	0	0.797619048	0.776744186	0.604166667	0	0.864197531	0.604651163	0.775280899	0.791044776	0.950381679	0.762162162	0.80952381	0.462962963	0.963087248	0.954545455	0.335766423	0.859060403	0.914864865	0.74025974		0.417040359	0.775362319	0.616915423	0.635135135	0.654320988	0.653061224	0.592592593	0.476190476	0.85046729	0.785046729	0.785714286	0.752293578	0.363636364	0.909847434	0.838709677	0.791666667	0.6784	0.807228916	0.583617747	0.68115942	0.595744681	0.925373134	0.876237624	0.927272727	0.758333333		0.506756757	0.855555556	0.917197452	0.717601547	0.634146341	0.724137931	0.89212828	0.911262799	0.958525346	0.952380952	0.935393258		0.974358974	0.503401361	0.880851064	0.769230769	0.840707965	1	0.866666667	0.561403509	0.846153846	0.90625	0.901601831
ARHGAP11A:ENSG00000198826:E6.1-E7.1|ENSG00000198826:E6.1-I6.1	1	0.519230769	1	1	0.80952381	0.684210526			1	0.578947368	1		1	1		1	1	1	1				1	0.43627451	1		0.604166667	1	0.951612903	1	0.705882353	0.534391534	1		0.962962963	1	0.935897436	1	1	0.965517241			0.674157303	0.547619048	0.618604651	1	0.62992126	0.561403509	0.489130435	0.5	0.986666667	0.6	0.688311688	1	0.460526316	1	0.661904762	1				0.962962963	0.424657534	1		0.492063492	0.575	1	0.696629213	0	0.666666667		0.447368421		1	1	0.702380952	0.513333333	1	0.638297872	0.5	0.518779343	0.772727273
ARHGAP11A:ENSG00000198826:I6.1-E7.1|ENSG00000198826:E6.1-E7.1	0	0.171428571	0	0	0	0.090909091			0	0.214285714	0		0	0		0	0	0	0				0	0.307692308	0		0.147058824	0	0	0	0.098591549	0.344155844	0		0	0	0	0	0	0			0.126760563	0.258064516	0.238636364	0	0.183486239	0.255813953	0.233333333	0.263157895	0	0.266666667	0.14516129	0	0.24	0	0.124223602	0				0	0.326086957	0		0.244186047	0.303030303	0	0.165178571	1	0.25		0.333333333		0	0	0	0.225490196	0	0.104477612	0.227272727	0.212903226	0.081081081
DENND4B:ENSG00000198837:E1.1_153918773-E3.1|ENSG00000198837:E2.1-E3.1	0.742857143	0.6	0.467741935	0.578313253	0.725	0.674157303	0.825	0.566666667	0.077922078	0.442857143	0.627118644	0.9	0.526315789	0.520833333	0.394736842	0.488888889	0.52	0.254901961		0.080645161	0.396226415	0.538461538	0.5	0.681818182	0.390374332	0.476190476	0.535714286	0.619047619	0.8125	0.851851852	0.433962264	0.678571429	0.651162791		0.523809524	0.445945946	0.717948718	0.266666667	0.453333333	0.777777778	0.638297872	0.384615385	0.378787879	0.451807229	0.477477477	0.344827586	0.923076923	0.441176471	0.621621622	0.513513514	0.382716049	0.669724771	0.487179487	0.8	0.428571429	0.590361446	0.565217391	0.8	0.658227848	0.78125	0.252747253	0.421686747	0.5	0.54887218	0.711111111	0.305084746	0.512195122	0.710526316	0.684210526	1	0.630952381	1	0.662921348	0.641791045	0.75	0.559139785	0.666666667	0.690909091	0.725	0.314285714	0.777777778	0.666666667	0.54589372
DENND4B:ENSG00000198837:E2.1-E3.1|ENSG00000198837:E1.1_153918773-E3.1	0.208633094	0.34	0.467741935	0.205479452	0.175	0.153846154	0.15	0.105263158	0.681818182	0.478571429	0.152542373	0.1	0.2	0.458333333	0.482758621	0.4	0.44	0.511627907		0.919354839	0.543478261	0.384615385	0.191489362	0.18487395	0.297619048	0	0.392857143	0.205479452	0.1875	0	0.375	0.267857143	0.209302326		0.316666667	0.301369863	0.166666667	0.577777778	0.426666667	0.133333333	0.106382979	0.534883721	0.6	0.348101266	0.171171171	0.655172414	0	0.308823529	0.315315315	0.27027027	0.380952381	0.275229358	0.128205128	0.175	0.196428571	0.397590361	0.298507463	0.16	0.316455696	0.125	0.67032967	0.405797101	0.25	0.25	0.142857143	0.25	0.274509804	0.105263158	0.276315789	0	0.144578313	0	0.252873563	0.295081967	0.153846154	0.419354839	0	0.12037037	0.2	0.542857143	0.075	0.266666667	0.357512953
SFMBT2:ENSG00000198879:E6.1-E8.1|ENSG00000198879:E6.1-I6.1	0.5		0.705882353	0.75	0.458333333	0.571428571		0.5625	0.545454545	0.75	0.513513514	0.666666667	0.692307692	0.615384615	0	0.766666667	0.46728972	0.803921569	0.52		0.695652174	1	0.351851852	0.818181818	0.677165354		0.60130719	0.79787234	0.453521127	0.866666667	0.555555556	0.658227848	0.591240876		0.845070423	0.857142857	0.528089888	1	0.542857143	0.781818182	0.880952381	0.466666667	0.753012048	0.947368421	0.648648649		0.569343066	0.91025641	0.855172414	0.852459016	0.842105263	0.840425532	0.674208145		0.510869565	0.608695652	0.622222222	0.594936709	0.769230769	0.069767442	0.571428571	0.707317073	0.609929078	0.603773585		1	0.888888889		0.731707317	0.65	0.864864865	0.944444444	0.923076923	0.636363636	0.818181818	0.707692308	0.7	0.801652893	0.857142857	0.623188406		0.62745098	0.849557522
MAP3K3:ENSG00000198909:E13.3-E14.2|ENSG00000198909:E13.3-I13.1	0.637209302	1	1	1	0.770833333	0.731092437	1	1	1	0.879562044	1	1	0.707317073	1	1	0.70212766	0.914414414	1	0.569230769	1	1	1	0.671641791	0.797619048	0.98630137	1	0.799212598	0.876884422	0.823728814	0.692708333	0.953488372	1	1		0.660194175	1	0.991525424	1	1	1	0.717791411	0.622641509	0.903636364	0.862190813	0.649006623	1	1	0.901709402	0.737931034	0.895104895	0.872928177	0.788844622	0.922770701	1	0.726817043	1	0.905982906	1	1	1	0.962732919	1	1	0.981818182	1	0.735507246	1	0.461538462	0.855319149	1	1	0.458015267	0.710144928	0.703125	1	0.865979381	1	0.71147541	1	0.247706422	0.362318841	0.476821192	0.916666667
MAP3K3:ENSG00000198909:E13.3-I13.1|ENSG00000198909:E13.3-E14.2	0.304568528	0	0	0	0.139534884	0.209090909	0	0	0	0.072796935	0	0	0.216216216	0	0	0.195121951	0.03271028	0	0.372881356	0	0	0	0.134615385	0.12987013	0	0	0.139830508	0.056756757	0.103571429	0.245810056	0	0	0		0.260869565	0	0	0	0	0	0.225165563	0.266666667	0.074487896	0.085820896	0.257575758	0	0	0.066371681	0.195488722	0.044776119	0.086705202	0.142857143	0.055419723	0	0.203296703	0	0.074235808	0	0	0	0	0	0	0	0	0.200787402	0	0.454545455	0.118421053	0	0	0.469026549	0.240310078	0.166666667	0	0.066666667	0	0.210909091	0	0.658227848	0.537037037	0.464684015	0.0375
MAP3K3:ENSG00000198909:E14.4-E15.1|ENSG00000198909:E14.5-I14.1	0.553191489	1	1	0.681818182	0.98989899	0.773195876	1		1	0.8	1	0.931034483	0.594339623	0.648148148	0.605263158	0.530612245	0.688311688	1	1	1	1	1	1	0.534090909	0.733333333	1	0.639455782	0.873303167	0.750809061	0.487804878	0.790697674	0.88317757	0.45799458		0.656565657	0.8	0.731707317	1	1	0.826086957	1	1	0.705882353	0.820143885	0.648854962	1	0.453947368	0.721973094	0.586387435	0.706349206	0.79342723	0.669456067	0.809688581	1	0.37913486	0.589285714	0.711340206	1	1	1	0.76119403	0.5625	0.49689441	0.771573604	1	0.444827586	0.733727811	1	0.606060606	1	0.668674699	0.489130435	0.738255034	0.741935484	0.65497076	0.577586207	0.623376623	0.54340836	0.833333333	0.202898551	0.47826087	0.49235474	0.748663102
INF2:ENSG00000203485:E21.1-E24.1|ENSG00000203485:E20.1-E24.1	0.344444444	0.711409396	0.703703704	0.440677966	0.35483871	0.637931034	0.821428571	0.188235294	0	0.471751412	0.666666667	0.539473684	0.432835821	0.725490196	0.382352941	0.406976744	0	0.234567901	0.944444444	0.7	0.338461538	0.595890411	0.364864865	0.722222222	0.391719745	0.62962963	0.424528302	0.471698113	0.078947368	0.168831169	0.75862069	0.567375887	0.428571429		0.448717949	0.441176471	0.571969697	0.496644295	0.442211055	0.414285714	0.278301887	0.294117647	0.368421053	0.630208333	0.763636364	0.357142857	0.714285714	0.615384615	0.259887006	0.575757576	0.407407407	0.371794872	0.448979592	0.781021898	0.466666667	0.733695652	0.421052632		0.382550336	0.292682927	0.605769231	0.210526316	0.49132948	0.460431655	0.610169492	0.566666667	0.716981132	0.243055556	0.211640212	0.153846154	0.146666667		0.45	0.279069767	0.314285714	0.345588235	0.411764706	0.181818182	0.225806452	0.083333333	0.368078176	0.329268293	0.494339623
PHACTR4:ENSG00000204138:I4.1_28764999-E6.1|ENSG00000204138:E2.1-E6.1	0.373088685	0	0.0375	0	0.194244604	0.184615385	0	0.042253521	0	0	0.223880597	0.094339623	0.046875	0.444444444	0.08	0.432692308	0.233009709	0.068493151	0	0.067961165	0.014285714	0.043478261	0.012195122	0.013513514	0.4	0	0.146341463	0.247787611	0.166666667	0.088235294	0	0	0.270072993		0.402298851	0.034013605	0.110429448	0	0.052631579	0.217391304	0.130952381	0.128440367	0.16875	0.2	0.033333333	0.385714286	0.185185185	0.070588235	0	0.245614035	0.392857143	0.211267606	0.138248848	0	0.355263158	0.010416667	0.312169312	0.111842105	0.016129032	0.425	0	0.154639175	0.103448276	0.336134454	0	0.4625	0.073394495	0.283018868	0.401960784	0.107142857	0.403183024	0.40625	0.129310345	0.441176471	0.09352518	0.152777778	0.201793722	0.654882155	0.13253012	0.343612335	0.615952733	0.105769231	0.067484663
HSD17B8:ENSG00000204228:E3.1-E4.1|ENSG00000204228:E3.1_33173258-ENSG00000231500:E3.4_33243636	0.86	1	0.868778281	0.947368421	0.702702703	0.850746269	0.99	1		0.886363636	0.820512821	0.953846154	0.671428571	0.881818182	1	0.823529412	0.701086957	0.880733945	0.96969697	1	0.711538462	1	0.936170213	0.689189189	0.793103448	0.98989899	0.684684685	0.655737705	0.419354839	0.347826087	0.923076923	0.625	0.285714286		0.7421875	0.897435897	0.866071429	0.769230769	0.906666667	0.864583333	0.838235294	0.96875	0.791666667	0.866666667	0.72	1	0.928571429	0.875912409	0.695652174	0.771573604	0.838095238	0.652694611	0.696078431	0.846153846	0.742857143	1	0.803278689	0.909090909	1	0.890625	0.983333333	0.952380952	0.781818182	0.891304348	0.855813953	0.266666667	0.782352941	0.862385321	0.769230769	0.784810127	0.532467532		0.9375	0.897058824	0.625	0.894736842	0.710526316	0.612068966	0.612244898	0	0.92920354	0.857142857	0.783281734
RXRB:ENSG00000204231:E2.4-E3.1|ENSG00000204231:I2.1-E3.1	0.866666667	0.982142857	0.828125	0.96	0.973684211	0.825396825	0.980295567	1	1	0.471698113	1	0.98245614	0.903225806	0.963636364	1	0.815789474	0.517857143	0.566666667	1	0.97752809	0.888888889	1	0.806122449	0.63803681	0.654545455	1	0.425	0.492957746	0.8	0.653846154	0.794117647	0.745454545			0.913043478	0.948717949	0.966666667	0.650793651	0.904761905	0.888888889	0.486486486	1	0.454545455	0.676470588	0.65	0.977777778	0.575	0.753846154	0.6	0.840909091	0.871428571	0.548387097	0.75	0.953488372	0.625	0.670588235	0.575	0.388888889	0.875	1	0.978947368	0.969230769	0.564102564	0.586666667	0.666666667	0.377777778	0.809917355	0.761904762	0.717647059	1	0.561643836	0.74137931	0.85	0.941176471	0.63963964	0.886792453	1	0.49382716	0.508474576	0.461538462	0.814814815	0.621212121	0.63190184
OXLD1:ENSG00000204237:I1.1-E2.1|ENSG00000204237:E1.6-E3.2	0.598130841	0	0.065420561	0	0	0.351851852	0.125	0	0	0.288461538	0	0	0.428571429	0.080291971	0	0	0.38150289	0.070422535	0	0.18	0	0	0	0.586826347	0.369369369	0	0.514285714	0	0	0.302816901	0	0.22007722	0.455445545		0.440860215	0.325301205	0	0.14893617	0	0.31875	0.252427184	0	0.25	0	0.423728814	0.275	0.333333333	0.486338798	0.349794239	0.457286432	0.286206897	0.546511628	0.529661017	0.297142857	0.569767442	0	0.535433071	0.612903226	0	0.378378378	0.27173913	0.480769231	0.43442623	0.233160622	0	0.732142857	0.232786885	0.417582418	0.339622642	0	0.352380952		0.52	0.360655738	0.631578947	0.466666667	0	0.620689655	0.506666667	0.375	0.517241379	0.8	0.360406091
NELFE:ENSG00000204356:E17.3-I17.1|ENSG00000204356:I17.1_31324706-I17.1_30999809	0.6	0.5	0.428571429	0.611111111	0	0.177777778	0.529411765			0.185185185	0.321428571	0			0.206896552	0	0.470588235	0		1	0		0	0.583333333	0.123076923	0.608695652	0.175675676	0.105263158	0	0.941176471	0.423076923	0	0.324324324		0	0.409090909	0.692307692	0.35		0.2	0.387096774		0.037815126	0.076595745	0.117647059	0.85	0.380952381	0.194029851	0.341176471	0.300970874	0.1	0.196721311	0.051724138	0	0.203389831	0.611111111	0.206349206		0.904761905		0	0.323529412	0.509433962	0.149122807	0.481481481	0	0.3	1	0.630434783	0	0.507462687	0	0.902439024	0.523809524	0.219512195	1	0.342857143	0.75	0.882352941		0.538461538	0.838709677	0.162162162
NELFE:ENSG00000204356:I17.1-E18.1|ENSG00000204356:I17.1_31324706-I17.1_30999809	0.672727273	0.769230769	0.517241379	0.461538462	0	0.327272727	0.6			0.266666667	0.296296296	0			0.43902439	0	0.2	0		1	0		0	0.660194175	0.06557377	0.689655172	0.314606742	0.062992126	0	0.923076923	0.558823529	0	0.479166667		0	0.573770492	0.619047619	0.434782609		0.2	0.595744681		0.065306122	0.056521739	0.117647059	0.75	0.628571429	0.4	0.461538462	0.419354839	0.080291971	0.436781609	0.122340426	0	0.203389831	0.810810811	0.253731343		0.933333333		0	0.378378378	0.648648649	0.133928571	0.333333333	0	0.461538462	1	0.753623188	0	0.492307692	0	0.918367347	0.523809524	0.401869159	1	0.43902439	0.844155844	0.939393939		0.56097561	0.864864865	0.178807947
MSH5:ENSG00000204410:E11.1-E13.2|ENSG00000204410:E13.1-E13.2	0.422459893	0.34939759	0.804878049	0.898305085	0.846153846	0.614457831	0.942307692	0.632653061		0.620155039	0.71875	0.575	0.382352941	0.975	0.444444444	0.733333333	0.592592593	0.78125	1	1	0.7	0.388888889	0.506329114	0.57	0.621621622	1	0.716814159	0.888888889	0.648148148	0.348837209	0.521276596	0.49137931	0.318681319		0.41322314	0.559322034	0.663157895		0.727272727	0.680851064	0.597402597	0.925925926	1	0.581818182	0.666666667	0.294117647	0.707317073	0.573604061	0.599056604	0.614285714	0.698412698	0.645669291	0.626436782	0.682926829	0.440677966	0.494382022	0.518072289	0.36	0.921052632	1	0.904761905	0.710843373	0.513513514	0.724550898	0.531531532	0.180811808	0.751111111	0.71875	0.605536332	0.765957447	0.456989247	0.340659341	0.576687117	0.292682927	0.491525424	0.609375	0.671428571	0.438502674	0.548387097	0.475609756	0.551724138	0.435643564	0.668674699
LST1:ENSG00000204482:E3.2-E4.6|ENSG00000204482:E1.5-E4.6	0.50148368	0.03125	0.08480454	0.186528497	0.397590361	0.365440747	0.118052014	0.587473002	0.094807468	0.355452815	0.103248776	0.2863315	0.768267223	0.293005671	0.163535912	0.378289474	0.58677686	0.533776301	0.334288991	0.1428125	0.176812718	0.336238774	0.480812641	0.15391791	0.367094206	0.207460184	0.307692308	0.095238095	0.461538462	0.389578164	0.064676617	0.080952381	0		0.462462462	0.297049847	0.623806025	0.156554842	0.10836278	0.58375	0.024287223	0.777777778	0.014147431	0.090381426	0.043604651	0.380626223	0.076923077	0.132283465	0.144897959	0.138398915	0.191089109	0.093167702	0.1	0.090861619	0.35828877	0.085827465	0.221075903	0.074074074	0.387047268	0.113207547	0.019984627	0.189516129	0.728046352	0.262350937	0.603785489	0.285517241	0.36322361	0.693156733	0.602150538	0.300813008	0.161214953	0.446969697	0.121212121	0.705685619	0.2	0.396444812	0.362296354	0.588122605	0.41	0.587962963	0.766101695	0.221343874	0.433286843
LST1:ENSG00000204482:E1.5-E4.6|ENSG00000204482:E3.2-E4.6	0.275964392	0.839527027	0.605444305	0.704663212	0.602409639	0.426736719	0.64354921	0.35637149	0.618181818	0.463626493	0.731197152	0.601728201	0.052192067	0.514807813	0.718232044	0.452302632	0.186540732	0.299557032	0.400229358	0.73875	0.724845201	0.558637084	0.41986456	0.621421976	0.486952676	0.510896899	0.538461538	0.619047619	0.391941392	0.454094293	0.739635158	0.724207687	0.891891892		0.384955752	0.531536114	0.109478325	0.683321437	0.788771103	0.25875	0.834213305	0.222222222	0.916604617	0.806799337	0.845930233	0.510204082	0.905982906	0.779527559	0.718367347	0.78358209	0.664686469	0.875776398	0.775	0.696605744	0.540106952	0.70290493	0.612380251	0.87037037	0.469920196	0.877358491	0.674673328	0.725806452	0.112257831	0.55834753	0.155835962	0.60137931	0.484567552	0.165562914	0.249793218	0.528455285	0.73364486	0.492424242	0.787878788	0.183946488	0.7	0.354692021	0.376260667	0.101532567	0.446666667	0.268518519	0.03220339	0.561264822	0.339841934
